,내용,날짜
44729,"아주 맵지않지만
텁텁하지 않고 깔끔 개운",22.04.23.
44730,가성비 좋아요~ 물론 상쾌합니다.,22.04.23.
44731,좋아요 자주쓰는제품입니다,22.04.23.
44732,w좋아요 맘에 들어요,22.04.23.
44733,담에또시킬게요 ~~^^,22.04.23.
44734,다른 치약은 못 쓰겠어요! 가격도 다른곳 보다 저렴해서 잘 샀어요♡,22.04.23.
44735,늘쓰던거고 배송이 빨라서 좋아요 ㅎㅎ,22.04.23.
44736,"믿고구매하는 곳이에요
제일 저렴하기도하고...
자주는 못 들려도 나 사고싶을때 오니까 계속 열어놔주세요
감사해요
배송도 겁나 빨라요",22.04.22.
44737,다 떨어져서 싼치약 썼더니 딸들이 난리네요.. 암웨이치약 없냐고. 입안의 상쾌함이 남다르죠..좀 비싼게 흠이지만.. 이거 쓰는동안은 잇몸염증도 없는듯..,22.04.22.
44738,"자극적이지 않지만 세정력은 좋고, 이 시린 증상이 조금 개선되는 것 같아요. 미백효과는 아직 잘 모르겠지만 나타났으면 좋겠네요 ㅎㅎ",22.04.22.
44739,늘 잘사용하고 있어요..애들도 어릴적부터 잘쓰고 있는제품입니다...,22.04.22.
44740,배송빠른고.상품이 도 아주 좋아요 유통기한 넉넉하고 최고네요,22.04.22.
44741,늘사용하는치약입니다.그런데.포장상태가살짝맘에안들어요.몇개가.개별상자가찌그러져있거나.구겨있거나그러네요.치약은이상이없어서그냥사용합니다,22.04.22.
44742,워낙 유명하니까요 어렸을때 쓰고 안 써봐서 구매해봤어요,22.04.22.
44743,"항상 만족합니다
시원하고 양치한 기분 아주
좋아요",22.04.22.
44744,다른치약보다 더 좋아요~ 마모제가 덜 들어간듯,22.04.22.
44745,쓰기도 편하고 깨끗하게 닦기네여 넘 좋아요,22.04.22.
44746,사용기한 24년 10월까지네요 잘 받았습니다~,22.04.22.
44747,"항상쓰던제품 입니다
미백 효과는 좋아요",22.04.22.
44748,이 제품을 쓰니 구토가 안나서 좋아요!,22.04.22.
44749,잘 닦이고 이가 상쾌한게 오래가요,22.04.22.
44750,암웨이 치약이 좋아서 이것만 써요!,22.04.22.
44751,잘받았습니다 치약은 이것만 써요,22.04.22.
44752,아이랑도 같이쓸수있어 좋아용,22.04.22.
44753,너무좋아요 다들아시는건데...,22.04.22.
44754,잘쓰고있어요 또 쟁이려구요,22.04.22.
44755,정품이네요~^^ 좋습니다.,22.04.22.
44756,암웨이치약은 쵝오져,22.04.22.
44757,배송도 빠르고 좋네요,22.04.22.
44758,좋은제품 좋은가격에 잘 샀어요,22.04.22.
44759,잇몸이 약해져서 통증때문에 병원갔는데 임플란트해야한다고해서 예약왔는데 때마침 암웨이치약으로 바꿔서 사용하게됐는데 얼마후 언제아팠냐는듯 통증이사라졌어요 2년째 잘사용하고 있네요,22.04.21.
44760,미백 치약이랑 번갈아 쓰는데 너무 맵지도 쓰지도 않아서 좋아여 특유의 달달함과 상쾌함이 있어여 양도 많아서 오래 쓰기도 하네여 ~ 암웨이 치약이야 아는 사람은 다 아니까여 ~,22.04.21.
44761,치석이 잘 안생기고!양치 후 텁텁함이 없어서 좋아요조금만 사용해도 만족해요,22.04.21.
44762,가격이 좀 나가지만 만족하여 재구매해요최저가로 잘 샀어요,22.04.21.
44763,이것밖에 안써요 다른거 이거저거 써봐도 결국은 암웨이,22.04.21.
44764,저희 엄마가 좋아하세요. 치석이 잘 제거된다고 하시며.,22.04.21.
44765,이 치약이 다들 좋다는데 써봐야지 알 거 같음,22.04.21.
44766,치약은 늘 암웨이만 써요 온가족이요,22.04.21.
44767,배송이 좀 늦었지만 잘 받았습니다.,22.04.21.
44768,10년이상쓰는제품 말로필요없어요,22.04.21.
44769,역시 암웨이 치약이네요. 좋아요,22.04.21.
44770,암웨이 치약이 젤 좋은듯여~~~~~~~,22.04.21.
44771,제일조아용 ㅎㅎ 이거만 써요,22.04.21.
44772,프라그에 조아요 늘ㅆ는거라,22.04.21.
44773,입안이 깔끔하고 개운해요,22.04.21.
44774,잘사용할께요.감사합니다.,22.04.21.
44775,늘 쓰던 치약입니다 최공,22.04.21.
44776,"늘 쓰는치약
이것만써요",22.04.21.
44777,너무좋아요 잘 쓸께요,22.04.21.
44778,치약은 이거만 써요,22.04.21.
44779,좋아서 계속 재구매,22.04.21.
44780,잇몸 때문에 쓰게 되었는데 계속 이거만 쓰게 되네요,22.04.21.
44781,잘 쓰고 있습니다 양치후 입안이 깔끔합니다,22.04.21.
44782,재구먀해요 배송 빠르고 최저가예요,22.04.21.
44783,항상 쓰는 제품입니다 빠른배송 감사합니다,22.04.21.
44784,"비싼 치약인데 얼마나 효과가있을지.. 샵에 새롭게 입고된 거 같어 구매했는데, 잘 써볼게요!",22.04.20.
44785,"양치하고 나니 너무 상쾌해요~~
가격 배송 모두 굿입니다~~",22.04.20.
44786,항상 사용하는거라 믿고 구매 하고있습니다.,22.04.20.
44787,늘 이 치약만 쓰네요 깨끗하게 닦이는 기분,22.04.20.
44788,치약 중에서 가장 무난하고 좋은거 같아요,22.04.20.
44789,늘쓰던거라 많이주문했어요 든든해요,22.04.20.
44790,"냄새 좋고
아주 청결한 기분이에여",22.04.20.
44791,세정력이 좋은듯 해서 좋습니다.,22.04.20.
44792,상쾌하고 좋은거같아요,22.04.20.
44793,"빠른배송
정직한 상품",22.04.20.
44794,말할필요없어요 ㅎㅎ,22.04.20.
44795,"암웨이 치약만 쓰다보니
다른치약은 못쓰겠더라구요~",22.04.20.
44796,항상 쓰는 치약.. 배송도 빠르네요,22.04.20.
44797,항상 사용 하는 치약 감사히 사용 하지다,22.04.20.
44798,가족들이 쓰는 치약이에요 다른 곳 보다 저렴하게 판매하네요~감사합니다,22.04.19.
44799,6개 여기가 싼거같아서 가격이 점점 오르네요 보존성분을 다른 안전한성분으로 대처하길 바랍니다,22.04.19.
44800,다른거 잠깐썼는데 암웨이로 다시 돌아왔어요.제일 좋은거 같아요.,22.04.19.
44801,"매번 쓰던거라 좋아요
입안의 상쾌함이 오래동안 지속되요",22.04.19.
44802,수십년째 사용하는거라한치의 꺼리낌 없이 주문했어요,22.04.19.
44803,항상 사용하고 군대간 아들에게 보내주고 있어요~~,22.04.19.
44804,자주 구매해서 쓰고 있습니다 나름 가성비 좋음요!,22.04.19.
44805,늘 쓰는 치약!! 넘 좋아요 든든하네요,22.04.19.
44806,가격대비 좋습니다 부드럽고 좋아요,22.04.19.
44807,좋다는 소문은 많이들었어요~ 싼건 아니예요 그래도 좋다니 사용해볼려구요,22.04.19.
44808,늘 쓰던것 배송 빠르고 좋아요 굿굿,22.04.19.
44809,치약이 맵지않고 입안이 상쾌해요,22.04.19.
44810,늘 사용하는 치약이라 좋습니다,22.04.19.
44811,깔끔하고 개운한 느끼이 좋아요,22.04.19.
44812,계속 이것만 주문 하고 있어요.,22.04.19.
44813,입안넴새가 덜나는거같아요,22.04.19.
44814,대단히 만족합니다. 감사.,22.04.19.
44815,깔끔해요 계속사용합니다,22.04.19.
44816,치약은 이것만 써요 ㅎㅎ,22.04.19.
44817,잘사용할께요 감사해요,22.04.19.
44818,배송두빠르고잘쓰개요,22.04.19.
44819,개운하고 너무 좋아요,22.04.19.
44820,암웨이 치약은 다들 알아주는거라서 평 남길께 없네요 ㅎㅎㅎ,22.04.19.
44821,글리스터만 사용 하다 잠깐 다른 제품으로 한 눈 팔았는데 역시나 글리스터만 한게 없다는 사실만 깨닫았네요 ㅎㅎ,22.04.19.
44822,양치질 후 상쾌하고 깔끔해서 항상 애용하고 있어요,22.04.19.
44823,"늘 구매하는 상품 입니다
개운합니다",22.04.19.
44824,암웨이 치약ㅊ왜 ㅏ람들이 쓰는지 알겜성요 용량도 넉넉하고 향도좋고 괜히 잇몸도 튼튼해지기분,22.04.18.
44825,"깔끔함, 개운함, 텁텁함이 없음 여러모로 장점이 많은 제품입니다",22.04.18.
44826,포장상태좋아요 써보고 나중에 한달후기 올리겠습니다.,22.04.18.
44827,"제품은 괜찮은데.. 배송이 너무 느려 별 2개 더 뺐네요. 월요일 주문했는데, 토요일에 오는 건 좀..",22.04.18.
44828,소개받은제품입니다 치아가 자극적이지 않아 좋아요,22.04.18.
44829,"항상 이 치약만 써요
부드러운 마무리감이 좋아요",22.04.18.
44830,계속 사용하는 제품입니다. 배송도 빨라요.,22.04.18.
44831,항상쓰는제품 유통기한도 넉넉하고 좋아요,22.04.18.
44832,항상 쓰던 맵지않고 부드럽고 개운해요,22.04.18.
44833,매운 치약 못 쓰는 저희집은 딱이에요,22.04.18.
44834,좋아요 매번 주문해서 사용중입니다,22.04.18.
44835,개운해서 계속 쓰는 제품이예요,22.04.18.
44836,아주마음에듭니다 추천드려요~,22.04.18.
44837,큼직하니 잘 사용중입니다,22.04.18.
44838,다써서 재구매 했어용,22.04.18.
44839,좋아요 늘쓰는거에요,22.04.18.
44840,잘 받았습니다. 항상 사용하고 있는 제품입니다.,22.04.18.
44841,이 닦고나면 이가 반질반질 윤이 나요. 맛도 괜찮아요. 상쾌함만 남아요^^,22.04.18.
44842,매번 사용하는 치약~~싸게 잘 구매해서 사용하고 있습니다,22.04.18.
44843,"잘사용삽니다
강사합니다",22.04.18.
44844,항상 주문하고 있는데 가격이 좀 비싸긴해도 이거쓰다가 다른거 못써요. 입안이 개운합니다.,22.04.17.
44845,"다른 치약으로 갈아탔다가 다시 돌아왔어요
이만한 게 없네요
빠른 배송 감사해요",22.04.17.
44846,"항상만족하면서 쓰고 있어요
급하게 떨어져서 주문했는데
빨리 받아서 좋아요",22.04.17.
44847,"항상 쓰고있는 치약이에요
이시림도없고 양치하고나면
개운해요",22.04.17.
44848,이것쓰다가 다른거 못써요 저렴한가격 빠린배송 좋아요,22.04.17.
44849,치약 떨어져서 구매합니다입안이 개운하고 맵지 않아요,22.04.17.
44850,순한것이 무난히 쓰기 좋은 제품인듯해서 재구매합니다,22.04.17.
44851,늘 사용하던 치약인데 깔끔하고 느낌 좋아요,22.04.17.
44852,아이들과 다같이 사용할수있어서 좋아요,22.04.17.
44853,배송 스피드에요 두세트사니 든든하네요,22.04.17.
44854,워낙 유명한 치약이라 구매했어요~~,22.04.17.
44855,항상 사용하는 제품이라 좋네요.,22.04.17.
44856,좋아용 오래쓰규용 안매워요,22.04.17.
44857,늘 쓰던거라 만족스러워요,22.04.17.
44858,즐겨쓰고있답니다. 좋아요,22.04.17.
44859,배송 품질 다 만족이예요,22.04.17.
44860,늘 쓰던거라 주문했어요.빠른배송 감사합니다.,22.04.26.
44861,알아주는 치약~ 역시 배송 빠르네요~^^,22.04.26.
44862,"치약조아요
암웨이치약 최고",22.04.26.
44863,늩 사용해요 조아요 ㅎㅎㅎ,22.04.26.
44864,감사합니다좋은하루보내세요 감사합니다,22.04.26.
44865,뚜껑이 누르는것보다 저는개인적으로 좋아서 사용하고 치약도 개운합니다.,22.04.25.
44866,개운하게 닦이는 맛에 오랫동안 꾸준히 쓰고있는 치약입니다,22.04.25.
44867,뚜껑이 좀불편합니다 그리고 치약의 화한느낌이 적어요,22.04.25.
44868,빠른배송과 치약은 항상 암웨이로 사용하고 있습니다,22.04.25.
44869,처음구입해요 사용해보고 좋으면 계속 주문할께요,22.04.25.
44870,암웨이까지 같이 취급하시니 구매하게 좋습니다,22.04.25.
44871,"상쾌하고 향도 좋아요
이것만 쓰게 되네요~",22.04.25.
44872,배송빠르고 제품도 좋습니다~~ 잘쓸게요,22.04.25.
44873,매번 쓰는 제품입니다~저렴히 잘 샀어요,22.04.25.
44874,입안이 깔끔하고 아주 만족스럽습니다.,22.04.25.
44875,치약 암웨이가 제일 좋아요,22.04.25.
44876,싸고 잘쓰고 있습니다 감사합니다.,22.04.25.
44877,잘닦입니더 ㅎㅎㅎ추천요,22.04.25.
44878,잘받았습니다 좋아요 저렴하게 구매했습니다,22.04.25.
44879,"배송빠르고 저렴하게 샀어요
다른 치약보다 비싸지만 비싼값을 합니다",22.04.24.
44880,늘 사용하는 제품이에요 써본 치약 중에는 제일 좋은것 같아요,22.04.24.
44881,역시 암웨이네요 입안이 개운하고 상쾌해서 최고입니다!,22.04.24.
44882,"한 번 쓰면 계속 쓰게되는 치약
개운한데 안매워요 !",22.04.24.
44883,여러 치약 써봤지만 암웨이꺼가 젤 좋은 거 같아요,22.04.24.
44884,"역시 너무 좋아요
향도 양치후 개운함도 최고에요",22.04.24.
44885,암웨이 매번 사용하는 치약이라 좋네요 ㅎㅎ,22.04.24.
44886,항상 사용하는 치약 입니다 다른건 못 쓰겠어요,22.04.24.
44887,만족해서 지속적으로 사용하는 치약입니다,22.04.24.
44888,"타치약보다 사용후 느낌이 너무좋습니다,,",22.04.24.
44889,항상 쓰고있어요.싼가격에 재구매했네요,22.04.24.
44890,계속 쓰고 있어요 치약은 이게 최고네요,22.04.24.
44891,늘쓰는 재품이예요 시원하고 향 좋아요,22.04.24.
44892,항상쓰는제품 저렴하게 잘 샀어요,22.04.24.
44893,암웨이치약 상쾌하고 좋아요,22.04.24.
44894,늘쓰는거라 다시구매합니다,22.04.24.
44895,만족하며 사용하고 있어요,22.04.24.
44896,믿고씁니다 역시 ㅎㅎ,22.04.24.
44897,부드럽고 좋아요~~~,22.04.24.
44898,좋아요 빠르고 .. .,22.04.24.
44899,"너무너무 좋아요
항상 쓰던 제품입니다",22.04.24.
44900,배송이 안됨 문의도 안됨,22.04.24.
44901,암웨이 치약이 짜가가 많다고해서 구분 해주는 블로그서 비교해 보니 ㅋㅋ진짜네요 인터넷 구매는 사면서도 맘을 놓을수가 없네요,22.04.23.
44902,몇년째 계속 쓰고있는 제품이예요~ 가격도 좋고 배송도 빠르고 감사합니당~^^,22.04.23.
44903,암웨이 치약 너무 좋아요. 미백효과도 있고~ 순하고! 이 치약으로 닦고 과일 먹으면 과일 맛이 느껴져요! 그게 제일 신기!! 개운하고! 잘 구매했습니다^^,22.04.23.
44904,"상쾌하고 좋아요
부모님 댁에도 시켜드리러 들어왔다가 리뷰 남깁니다",22.04.23.
44905,늘 잘 사용하고 있어요~~ 배송도 가격도 너무 좋아요^^,22.04.23.
44906,"녹색바가 있는 친환경 제품~
믿고 쭉 쓰고 있고 좋아요",22.04.23.
44907,"배송 왜케 빠른거에요?
주문 다음날 받았어요!!",22.04.23.
44908,개운해서 암웨이 치약만 찾네요. 좋아요^^,22.04.23.
44909,"아주 맵지않지만
텁텁하지 않고 깔끔 개운",22.04.23.
44910,가성비 좋아요~ 물론 상쾌합니다.,22.04.23.
44911,좋아요 자주쓰는제품입니다,22.04.23.
44912,w좋아요 맘에 들어요,22.04.23.
44913,담에또시킬게요 ~~^^,22.04.23.
44914,다른 치약은 못 쓰겠어요! 가격도 다른곳 보다 저렴해서 잘 샀어요♡,22.04.23.
44915,늘쓰던거고 배송이 빨라서 좋아요 ㅎㅎ,22.04.23.
44916,"믿고구매하는 곳이에요
제일 저렴하기도하고...
자주는 못 들려도 나 사고싶을때 오니까 계속 열어놔주세요
감사해요
배송도 겁나 빨라요",22.04.22.
44917,다 떨어져서 싼치약 썼더니 딸들이 난리네요.. 암웨이치약 없냐고. 입안의 상쾌함이 남다르죠..좀 비싼게 흠이지만.. 이거 쓰는동안은 잇몸염증도 없는듯..,22.04.22.
44918,"자극적이지 않지만 세정력은 좋고, 이 시린 증상이 조금 개선되는 것 같아요. 미백효과는 아직 잘 모르겠지만 나타났으면 좋겠네요 ㅎㅎ",22.04.22.
44919,늘 잘사용하고 있어요..애들도 어릴적부터 잘쓰고 있는제품입니다...,22.04.22.
44920,배송빠른고.상품이 도 아주 좋아요 유통기한 넉넉하고 최고네요,22.04.22.
44921,늘사용하는치약입니다.그런데.포장상태가살짝맘에안들어요.몇개가.개별상자가찌그러져있거나.구겨있거나그러네요.치약은이상이없어서그냥사용합니다,22.04.22.
44922,워낙 유명하니까요 어렸을때 쓰고 안 써봐서 구매해봤어요,22.04.22.
44923,"항상 만족합니다
시원하고 양치한 기분 아주
좋아요",22.04.22.
44924,다른치약보다 더 좋아요~ 마모제가 덜 들어간듯,22.04.22.
44925,쓰기도 편하고 깨끗하게 닦기네여 넘 좋아요,22.04.22.
44926,사용기한 24년 10월까지네요 잘 받았습니다~,22.04.22.
44927,"항상쓰던제품 입니다
미백 효과는 좋아요",22.04.22.
