,내용,날짜
1839,"저는 너무 매워서 쓰기 힘들고
잘 안 닦여서 다른 치약으로 한번씩 더 사용해요",21.09.22.
1840,여러개 비교하다가 사용했던거라 다시 구매했어요,21.09.22.
1841,개운함이 오래가요~,21.09.22.
1842,만족합니다 잇몸이 좋아진느낌입니다,21.09.22.
1843,항상 쟁여놓고 쓰고있는 제품이에요 ! 이번에도 쟁여놓기 🌿,21.09.22.
1844,"양치 후 입안이 개운해져요.
시원하면서 입냄새도 사라져 늘 이용하는 안전한 치약이예요.",21.09.21.
1845,좀 익숙해지기는 했는데 아직도 영치하면 혀가 아리고 매워서 힘들어요ㅠㅠ그리고 잇몸에서 피나왔습니다..,21.09.21.
1846,항상 쓰고 있는 치약이고 양치질하고나면 엄청 개운해요~~^^굿이에요~^^,21.09.21.
1847,쓰다보니까 괜찮은것 같아서 그냥 저냥 잘 사용하고 있어요,21.09.21.
1848,거품이 많이나는건 아니지만 입안이 깔끔해진느낌입니자,21.09.21.
1849,써보진않았는데 좋은것같어요,21.09.21.
1850,이제 다른 치약 못써요,21.09.21.
1851,잘 쓰고 있어요 괜춚,21.09.21.
1852,하나는 저희가 쓰고 하나는 동생 자취 하는데 쓰라고 선물해줬는데 괜찮아 하네요 일단 성분 설명 했을 때 마음에 들었고 또 불소 성분도 들어 있다고 해서 치아 건강에 좋지 않을까라는 마음으로 구매를 했는데 아직까지는 효과를 보기 전이라 별 하나는 뺐습니다 열심히 써보고 괜찮으면 또 구매하도록 하겠습니다,21.09.20.
1853,"잇몸이 안좋은 신랑이 구매해달라고 해서
리뷰 정독하고 구매했습니다~
피곤하거나 스트레스 받으면 잇몸이 부어서 잘 씹지도 못하는데 하루 써보더니 좋은거 같다고 하네요~
한달지나서도 잘 사용하고 있어요
다 쓰고 재구매할꺼에요^^",21.09.19.
1854,배송빠르게 받았구요 귀여운샘플도 보내주고 좋아요,21.09.19.
1855,"쓰고 있는데, 향이 진하지 않으면서, 개운합니다.",21.09.19.
1856,재구매입니다 ㅁ만족.,21.09.19.
1857,좋아여엉엉ㅇ어엉어어엉,21.09.19.
1858,"넘 거품이 안나는거 아닌가? 제대로 양치질이 되는건 맞나 하는 생각이 들었어요.
자꾸 써보니 개운한감은 있어요..
개인적으로 엄청 좋은건 아닌거 같고, 그럭저럭 괜찮아요
믹스커피먹고 양치할 땐 어쩔수 없이 두번양치할때도 있어요..",21.09.18.
1859,배송 물건 모두 만족합니다,21.09.18.
1860,조아요 계속 쓰고 있슴다,21.09.18.
1861,꾸준히 사용중이에요..^^,21.09.18.
1862,항상만족하며 믿고쓰는 치약이에요 ~일부러찾아쓰는 치약이될줄은 몰랐어요 ㅋ 지금은 임산부라서 써도돼나했더니 써도괜찮은것같더라구요~회사입장에서는 그렇겠지만 자주자주 할인이벤트 해주세요~~^^;;,21.09.17.
1863,늘 만족하며 씁니다. 적당량 쓰면 맵지 않고 개운함 너무 좋음.,21.09.17.
1864,개운하고 치아가 밝아지는 느낌이에요,21.09.17.
1865,첫째 임신했을때 알아서 둘째 돌이 지난 지금까지 너무 잘쓰고 있네요~ 강추강추~,21.09.17.
1866,"양치후 개운하고 입냄새제거에탁월해서^^
출근해서 점심먹은후,꼭!사용해요",21.09.17.
1867,뎌야ㅗ겨어ㅗ오댜ㅗ노도,21.09.17.
1868,제가 임신 중에 사용하고 좋아서 임신한 친구 선물용으로 구매했어요~,21.09.17.
1869,화한느낌이 있어요~~,21.09.17.
1870,"너무 상쾌합니다~!
입안에 은단향이~확퍼지는데
기분까지 상쾌해져요!! 정말 만족합니다!",21.09.17.
1871,"입안이 텁텁하지 않아서 좋아요
개운하고 세정력도 좋은듯 여러 치약 바꿔쓰다 정착했어요~",21.09.16.
1872,"진짜 입냄세가 잘 안나요ㅎ오전에두요~커피 많이 마시는 엄마테두 추천했는데,,,안쓰니까 바로 티나네요ㅎ",21.09.16.
1873,항상 쓰던 치약이라 주문했어요. 까다로운 신랑도 라끄시안 치약은 순해서 사용하기 좋다고하네요.,21.09.16.
1874,거품이 안나서 이상했는데 양치후에는 개운해요.,21.09.16.
1875,향도 없고 좋네요. 입안이 안덥덥하도 좋아요,21.09.16.
1876,치약 잘쓰고이써욥~~!,21.09.16.
1877,"극강의 시원함!!! 완전 상쾌해요
양치하고나면 입안에 민트의 시원한게 오래가서
일반 치약보다 훨씬 개운해요👍🏻",21.09.15.
1878,"좋아요~ 무불소라는데 불소치약보다 훨씬 개운해요~ 잇몸에 좋다해서 샀어요
꾸준히 써볼게요",21.09.15.
1879,가격도 착하고 성분도 착해요,21.09.15.
1880,좋아요^^사용후 상쾌하네요^^,21.09.15.
1881,거품이 안나서 하나뺐어요,21.09.15.
1882,"화하고 개운합니다.
입마름 적고 거품 마니 안나고 일반 치약은 이제는 청소용으로 추천합니다",21.09.15.
1883,성분이 착해서 좋아요,21.09.15.
1884,잘쓰고있어요~!ㅎㅎ,21.09.15.
1885,배송빠르고좋아요 ㅋㅋㅋ,21.09.15.
1886,좋아 사라 좋아 사라,21.09.15.
1887,"진짜 매번 라끄시안 치약만 사용해요
사용한지 1년째인데 한번 사용하면
다른제품 절때 못사용합니다...이 개운함은
말로 표현할 수 없어요ㅠㅠ
거품만 많고 제대로 닦이지않는 타제품과
비교가 안돼요! 평생 안고갈꺼에요ㅎㅎ",21.09.14.
1888,"양치하고 난후 입안이 개운하니 좋내요
거품도 많이 안 나고 딱 좋아요",21.09.14.
1889,약간 매운맛이있긴하지만 다른치약에비해 상쾌한것같습니다,21.09.14.
1890,항상 쓰는 상품이라 재주문했어요~~,21.09.14.
1891,왘~!진짜 다른치약이랑 개운함이 달라요 진짜진짜로. 계속 쓸 의향 뿜뿜입니다~!,21.09.14.
1892,잘 쓰고있습니다. 만족합니다..,21.09.14.
1893,엄청 화~~~ 하네요 ㅎㅎㅎ,21.09.14.
1894,벌써 몇번째 구입인지 모르겠어용. 퍼펙트 올케어 쓰다가 다른 치약쓰면 이 안닦은거 같은 느낌... 당연히 쟁여둔거 있는줄 알고 있다가 다른 치약 이틀 썼는데 그사이 너무 찝찝했어요. 받자마자 바로 뜯어서 양치질 하면서 바로 이거라고 ㅋㅋ 진짜 시원하고 입안이 깨끗해진 느낌! 최고예요~,21.09.13.
1895,"좀 매운건 있지만 개운한 느낌도 들고
미백도 잘 되는듯 해서 좋아요~",21.09.13.
1896,와 이거 정말 개운해요 왜 평이 좋은지 알겠네요,21.09.13.
1897,화함. 그리고 혀바닥 닦을때 죽음의문턱,21.09.13.
1898,치약 개운하고 잔여감없고 산뜻해요^^,21.09.13.
1899,깔끔 시원해서 자주 이용할듯해요.,21.09.13.
1900,성분믿고 잘쓰고있어요,21.09.13.
1901,늘사용하는제품입니다,21.09.13.
1902,잘 쓰고 있습니다 ㅎㅎ,21.09.13.
1903,꿀맛나고 시원합니다,21.09.13.
1904,평소에 쓰던 치약보다 조금 더 화해서 처음엔 좀 그랬는데 적응되니까 상쾌함이 남달라요!,21.09.12.
1905,"아주리얼하게 쭈욱 쓰는 중이네요
이거쓰면서 다른치약 못써요 ㅎㅎ",21.09.12.
1906,"전성분 그린등급이라고 해서 구매했어요
임신초기라 성분이 중요해서 ㅎㅎ 거품안나는 치약은 처음 쓰는데 괜찮아요",21.09.12.
1907,항상 쓰는 치약인데 입안이 상쾌하고 깔끔한 느낌이 듭니다,21.09.12.
1908,며칠쓰니까 시린이가 괜잖아지긴하네요,21.09.12.
1909,늘 쓰는거에요. 깔끔하고 개운해요~,21.09.12.
1910,"잘쓰고 있어요^^^!
구취에 굳 !",21.09.12.
1911,상쾌하니 너무좋아요 ㅎ,21.09.12.
1912,입 안이 상쾌하네요.....,21.09.12.
1913,"늘쓰는 치약입니다4번째구매입니다 좋습니다
다쓰면또주문할께요",21.09.12.
1914,몸에 해로운것 대신 다른 것을 첨가해서 만든것이라 맘편히 쓰고있어요 닦을땐 화~한 느낌이 강하지만 닦고나면 개운하고 상쾌한 기분이 듭니다,21.09.11.
1915,"라*루 사용하니 2주만에
잇몸이 안좋아지기 시작해서
라끄시안으로 교체
바로 나이지네요~
사용후 개운한것두 마음에 들어요
계속 사용해보려구요",21.09.11.
1916,이 치약 쓰고나서 마스크썼을때 느껴지는 입냄새가 많이 줄은것같아요,21.09.11.
1917,거품은 많이 안나는데 희안하게 시원하네요 타 제품쓰다가 fda승인 품목이라 바꿔봤는데 좋습니다.,21.09.11.
1918,"임신해서 치약 바꿨는데
후기가 맵다고 해서 걱정했는데
저는 괜찮네요
다른 임산부 치약은 거품이 안나는것도 있는데
이거는 거품도 나고 향도 무난해요",21.09.11.
1919,항상 쓰던 제품이예요 거품이 많이 나지는 않지만 깔끔하고 성분도 착해서 이것만 써요 굿,21.09.11.
1920,배송도 빠르고 깔끔하게 씻겨내려가는것 같아요.,21.09.11.
1921,다른 치약 사용 못해요. 상쾌함이 달라요.,21.09.11.
1922,거품이 안나긴 하지만 훨신 개운하네오,21.09.11.
1923,거품이별루안나서 적응이 잘안되네요,21.09.11.
1924,괜찮은것 같아요^^ 재구매의사있어요,21.09.11.
1925,양치할수록 피가적게나와요,21.09.11.
1926,산모치약이 아니라 온가족이 써도되는 치약 화하고 좋아요 ㅎㅎ,21.09.11.
1927,상품좋고 배송빠르네요~ㅋ,21.09.11.
1928,"라끄시안 한번써보고 무한사용중...
솔직히 한번써보면 다른치약못씁니다..
다른치약은 뭔가찝찝해요",21.09.11.
1929,굳 .,21.09.11.
1930,"항상 쓰는 치약 최고입니다
다른거 쓸때 그 텁텁함 너무 싫어요
참고로 화~ 한 느낌이 강한 치약이니 주의하세요
저희 동생은 너무 화해서 안쓰더라구요
참고로 성인입니다^^
저는 치약도 죽염 그런걸 좋아해서 저에게 딱이에요 ~ 아주 추천합니다!!",21.09.10.
1931,처음에는 거품이 많이 안 나서 적응이 필요했는데 이제는 이 치약만 씁니다~ 상품 깔끔하게 잘 보내주셔서 감사합니다!,21.09.10.
1932,"벌써 3번째 구매
이 치약만큼 개운한거 찾기 힘들어요
성분도 좋고 계속 쓸거에요",21.09.10.
1933,좀 많이 매워서 그래서 그런지 입냄새는 잘 잡아주는 것 같네요~,21.09.10.
1934,남아있는지 모르고 또주문한거였어요ㅋ 무난해요,21.09.10.
1935,거품은 많이 안나지만 개운하고 상쾌한 느낌이 좋아요. 이런 치약쓰면 마트에 파는 치약은 못 쓰게 돼요ㅋㅋㅋ,21.09.10.
1936,인체에 무해하고 가격도 저렴해서 좋네요,21.09.10.
1937,입 텁텁하지 않고 시리지도 않아요,21.09.10.
1938,"천연이라 기대됩니다~
잘쓸께요:)",21.09.10.
1939,효과가 좋았으면 좋겠습니다,21.09.10.
1940,배송도 빠르고 깔끔하게 씻겨내려가는것 같아요.,21.09.11.
1941,다른 치약 사용 못해요. 상쾌함이 달라요.,21.09.11.
1942,,21.09.10.
1943,"아직 사용전입니다만 ....후기가 넘 좋았어서 기대하고 있습니다
외관은 아주.... 고급집니다 ㅎㅎㅎ",21.09.10.
1944,거품이안나서 적응이 안나요ㅜㅜ,21.09.10.
1945,좋아요좋아요좋아요👍👍👍,21.09.10.
1946,"매일 선물세트 쓰다가 처음으로 내가 직접골라서 구매해봤내요~ 신중히 고른거라 내심뿌듯!!
처음이라 아직잘은 모르겟지만 일단 거품이 적절하게 나서 아직은 맘에드네요~ 잘쓸게요!! 효과보가를!!",21.09.09.
1947,"진짜 상쾌하고 넘 좋아서 잘 쓰고 있어요
밤에 양치하고자면 다음날 아침에 입냄새도 안나고~ 완전 만족합니다",21.09.09.
1948,"배송 빠르고 제품이 새하얗게 심플합니다
은은해서 자극적이지 않아요 입냄새 덜나는 것 같아요",21.09.09.
1949,사용후 잇몸이 좋아졌어요,21.09.09.
1950,시원해요. 괜차는 디자인,21.09.09.
1951,사용후 상쾌하고 좋아요,21.09.09.
1952,양치를 하면 개운합니다. 상큼한 향이 좋습니다.,21.09.09.
1953,민트향이 상쾌하고 깔끔합니다 믿고 씁니다,21.09.09.
1954,"일반 치약 사용할 때랑 개운함이나
입냄새 정도가 달라요 계속 쓸예정",21.09.08.
1955,가족모두 쓰는중 친환경이라니까 믿고씁니다,21.09.08.
1956,처음 사용해보는데 괜찮은것같아요ㅎㅎ,21.09.08.
1957,"믿고 한번 써보고
한달후기남길께요",21.09.08.
1958,만족하며 잘 사용하고 있습니다.,21.09.08.
1959,입안이개운하고 기분이좋아짐,21.09.08.
1960,잘 사용하고 있어용 좋아용,21.09.08.
1961,좋아요 잘 쓸게요 감사함,21.09.08.
1962,상품 잘 받았습니다.,21.09.08.
1963,잘받았습니다,21.09.08.
1964,늘쓰던 치약이에요~~상쾌해요~다른치약은 못쓰겠어요..ㅎㅎ,21.09.08.
1965,빠르고 정확한 배송 감사합니다,21.09.08.
1966,양치질후 입안이 정말 개운합니다.~~일반 시중치약과는 차원이 다르네요.~~거품은 안나지만 그래서 오히려 더 좋아요~~,21.09.07.
1967,요즘 매일 마스크 쓰다보니 입냄새도 나는것같고 엄청 텁텁한데 라끄시안치약으로 양치하면 완전 개운해서 좋아요!,21.09.07.
1968,"처음에는 낯선 느낌이었는데 쓸수록 개운함, 상쾌함이 오래가는게 확실히 느껴져서 잘쓰고있어요",21.09.07.
1969,"엄청 상쾌하고 시원하네요!!!
마스크 쓰는 요즘 필수품인거 같습니다 ㅎㅎ",21.09.07.
1970,거품이쫌안나서닦을때쫌불편하지만양치하고나면엄청개운하네요!!!!,21.09.07.
1971,"늘쓰던거에요.추가구매했습니다.
말이필요없죠^^~",21.09.07.
1972,배송 빠르고 제품 케이스두 깔끔하네요,21.09.07.
1973,많이 맵지 않으면서 적당히 화해서 순했구요~ 입마름 없이 상쾌해서 맘에 들어요!,21.09.07.
1974,"천연치약 써볼려고 샀는데 개운하고 너무 좋아요
많이 사길 잘한거같아요",21.09.07.
1975,괜찮네요 나쁘지 않아요,21.09.07.
1976,"파스맛!
잘쓰고 잇어요",21.09.07.
1977,"좋은 치약을 구매해서 사용할려고 고객들의 리뷰를 참고해서 구매했습니다.
일단 사용해보고 평을 하고자 합니다.",21.09.07.
1978,항상 쓰는 치약인데 저렴하게 구입 잘했어요~ 감사합니다,21.09.06.
1979,"입에 염증도 사라지고 좀 자극적이지만
그만큼 좋아요!",21.09.06.
1980,매번 구매해서 사용합니다 좋아요,21.09.06.
1981,배송도 빠르고 깔끔하고 좋네요,21.09.06.
1982,일단 써보려구요 배송 빨라요,21.09.06.
1983,한번 쓰면 쭉 쓰게됨,21.09.06.
1984,좋은거 같아요 굿굿,21.09.06.
1985,상쾌해서 좋으네요~,21.09.06.
1986,"저는 사용 안해봐서 별하나 뺐어요
신랑이 괜찮은것 같다네요
저두 써보고 좋으면 다쓰고 재구매 할게요",21.09.05.
1987,시원하니 아직까지 잘 쓰고 있습니다. 양이 생각보다 적어서 금방 쓰게 되네요,21.09.05.
1988,"잇몸이 마니 조아진거 같아요
더 사용해보고 재주문할려구요",21.09.05.
1989,"빠른배송만족스럽고, 사용은 꾸준히 해봐야할꺼같아요!",21.09.05.
1990,양치할 때 거품이 거의 없지만 개운한거 같아요 일반치약과 좀 다른 매운맛? 박하사탕 먹은 후 혀에 남은 매운 맛 같아요 잘 쓰겠습니다,21.09.05.
1991,항상 주문하는 치약인데 양치 후 깔끔해서 좋아요!,21.09.05.
1992,아직 사용은 안해보았지만 배송빠르게 잘 왔어요^^,21.09.05.
1993,"아직 잘은모르겠지만
양치후 개운하네요 좋아요~~~",21.09.05.
1994,요것만 쓴지 오래됐어요ㅎㅎ 맵지않고 텁텁하지않아서 계속 사용하고 있습니닿ㅎ,21.09.05.
1995,역쉬 믿고쓰는 치약 5년넘게 써옴 좋아요^^,21.09.05.
1996,혀가 너무 매운데 ㅋㅋ 상쾌하네요,21.09.05.
1997,처음사용해보는데 좋네요^^,21.09.05.
1998,무조건 이거만 써요 ㅎㅎ,21.09.05.
1999,처음 사용하는건데 다른 제품보다 뭔가 다른 느낌이며 냄새도 좋네요~^^,21.09.05.
